ts,ts.1,board_temp,cap_fill_base,cap_fill_actual
1775844883699435,3465136516,17,100,136.7036895751953
1775844883727846,3465166463,17,100,136.7036895751953
1775844883776930,3465196484,16,100,136.7036895751953
1775844883795988,3465226486,17,100,136.7036895751953
1775844883823450,3465256475,16,100,136.7036895751953
1775844883846326,3465286485,17,100,137.049072265625
1775844883953130,3465316485,16,100,137.049072265625
1775844883977496,3465346486,16,100,137.049072265625
1775844884000473,3465376470,16,100,137.049072265625
1775844884024819,3465406486,16,100,137.049072265625
1775844884048145,3465436486,16,100,137.049072265625
1775844884098783,3465466513,16,100,137.049072265625
1775844884120429,3465496486,16,100,137.049072265625
1775844884156060,3465526486,16,100,137.049072265625
1775844884170333,3465556486,16,100,137.049072265625
1775844884196727,3465586486,16,100,137.049072265625
1775844884239886,3465616486,16,100,137.049072265625
1775844884266442,3465646484,16,100,137.049072265625
1775844884292392,3465676485,17,100,137.049072265625
1775844884342068,3465706470,16,100,137.049072265625
1775844884367596,3465736486,16,100,137.049072265625
1775844884398932,3465766482,16,100,137.049072265625
1775844884420829,3465796485,16,100,137.049072265625
1775844884444907,3465826485,16,100,137.049072265625
1775844884474726,3465856485,16,100,137.049072265625
1775844884505641,3465886485,16,100,137.049072265625
1775844884555939,3465916513,16,100,137.049072265625
1775844884579151,3465946496,16,100,137.049072265625
1775844884602383,3465975883,16,100,137.049072265625
1775844884633179,3466006494,16,100,136.7036895751953
1775844884657471,3466036477,17,100,136.7036895751953
1775844884693062,3466066486,16,100,136.7036895751953
1775844884715916,3466096463,16,100,136.7036895751953
1775844884740071,3466126483,16,100,136.7036895751953
1775844884760041,3466156485,17,100,136.7036895751953
1775844884788225,3466186485,16,100,136.7036895751953
1775844884831382,3466216485,17,100,136.7036895751953
1775844884858648,3466246485,17,100,136.7036895751953
1775844884886488,3466276485,17,100,136.7036895751953
1775844884909091,3466306458,16,100,136.7036895751953
1775844884945179,3466336486,16,100,136.7036895751953
1775844884970358,3466366482,16,100,136.7036895751953
1775844884999673,3466396487,16,100,136.7036895751953
1775844885023273,3466426463,16,100,136.7036895751953
1775844885051747,3466456484,16,100,136.7036895751953
1775844885082579,3466486486,16,100,136.7036895751953
1775844885105730,3466516475,16,100,136.7036895751953
1775844885130671,3466546485,16,100,136.7036895751953
1775844885177158,3466576485,16,100,136.7036895751953
1775844885199693,3466606486,16,100,136.7036895751953
1775844885241587,3466636470,16,100,136.7036895751953
1775844885265426,3466666486,16,100,136.7036895751953
1775844885287780,3466696486,16,100,136.7036895751953
1775844885313730,3466726486,16,100,136.7036895751953
1775844885345868,3466756486,17,100,136.7036895751953
1775844885381898,3466786486,17,100,136.7036895751953
1775844885406222,3466816486,16,100,136.7036895751953
1775844885429632,3466846486,16,100,136.7036895751953
1775844885453513,3466876486,16,100,136.7036895751953
1775844885479148,3466906485,16,100,136.7036895751953
1775844885525025,3466936520,16,100,136.7036895751953
1775844885550153,3466966475,17,100,136.7036895751953
1775844885580153,3466996495,17,100,136.7036895751953
1775844885603839,3467026492,16,100,136.7036895751953
1775844885641736,3467056485,16,100,136.7036895751953
1775844885662922,3467086485,16,100,136.7036895751953
1775844885692476,3467116485,16,100,136.7036895751953
1775844885721434,3467146485,16,100,136.7036895751953
1775844885749073,3467176479,16,100,136.7036895751953
1775844885794807,3467206486,16,100,136.7036895751953
1775844885816270,3467236454,16,100,136.7036895751953
1775844885844371,3467266485,16,100,136.7036895751953
1775844885870473,3467296477,17,100,136.7036895751953
1775844885905213,3467326486,16,100,136.7036895751953
1775844885931415,3467356463,16,100,136.7036895751953
1775844885956635,3467386483,17,100,136.7036895751953
1775844885984327,3467416485,16,100,136.7036895751953
1775844886008537,3467446485,16,100,136.7036895751953
1775844886037681,3467476485,16,100,136.7036895751953
1775844886087095,3467506485,16,100,136.7036895751953
1775844886113070,3467536485,17,100,137.049072265625
1775844886134635,3467566458,16,100,137.049072265625
1775844886167763,3467596486,16,100,137.049072265625
1775844886212715,3467626481,16,100,137.049072265625
1775844886240763,3467656486,16,100,137.049072265625
1775844886265631,3467686463,16,100,137.049072265625
1775844886290212,3467716483,16,100,137.049072265625
1775844886316699,3467746486,16,100,137.049072265625
1775844886349695,3467776475,16,100,137.049072265625
1775844886371607,3467806485,16,100,137.049072265625
1775844886453203,3467836485,16,100,137.049072265625
1775844886485315,3467866486,16,100,137.049072265625
1775844886501770,3467896470,17,100,137.049072265625
1775844886534594,3467926521,17,100,137.049072265625
1775844886556756,3467956490,16,100,137.049072265625
1775844886583459,3467985489,16,100,137.049072265625
1775844886613725,3468015494,16,100,137.049072265625
1775844886647763,3468045486,16,100,137.049072265625
1775844886676344,3468075486,17,100,137.049072265625
1775844886706874,3468105486,16,100,137.049072265625
1775844886755724,3468135486,16,100,137.049072265625
1775844886777729,3468165484,16,100,137.049072265625
1775844886806554,3468195485,16,100,137.049072265625
1775844886841527,3468225470,17,100,136.7036895751953
1775844886874454,3468255487,16,100,136.7036895751953
1775844886901994,3468285512,16,100,136.7036895751953
1775844886923122,3468315485,16,100,136.7036895751953
1775844886948985,3468345485,16,100,136.7036895751953
1775844886988718,3468375485,16,100,136.7036895751953
1775844887014591,3468405485,16,100,136.7036895751953
1775844887040918,3468435479,17,100,136.7036895751953
1775844887065731,3468465486,17,100,136.7036895751953
1775844887101241,3468495454,16,100,136.7036895751953
1775844887130545,3468525485,16,100,136.7036895751953
1775844887155619,3468555477,16,100,136.7036895751953
1775844887181724,3468585486,16,100,136.7036895751953
1775844887210292,3468615463,16,100,136.7036895751953
1775844887234315,3468645483,16,100,136.7036895751953
1775844887273901,3468675485,16,100,136.7036895751953
1775844887297972,3468705485,16,100,136.7036895751953
1775844887324722,3468735485,16,100,136.7036895751953
1775844887352662,3468765485,16,100,136.7036895751953
1775844887387072,3468795485,16,100,136.7036895751953
1775844887419832,3468825458,16,100,136.7036895751953
1775844887433752,3468855486,16,100,136.7036895751953
1775844887460011,3468885481,16,100,136.7036895751953
1775844887484656,3468915528,16,100,136.7036895751953
1775844887553001,3468945474,16,100,136.7036895751953
1775844887584164,3468975226,16,100,136.7036895751953
1775844887606318,3469006493,16,100,136.7036895751953
1775844887635116,3469036475,17,100,136.7036895751953
1775844887654370,3469066485,17,100,136.7036895751953
1775844887689094,3469096485,16,100,136.7036895751953
1775844887716879,3469126486,16,100,136.7036895751953
1775844887753145,3469156470,17,100,136.7036895751953
1775844887779342,3469186486,16,100,136.7036895751953
1775844887799665,3469216486,17,100,136.7036895751953
1775844887843169,3469246486,17,100,136.7036895751953
1775844887869448,3469276486,17,100,136.7036895751953
1775844887893286,3469306486,16,100,136.7036895751953
1775844887920542,3469336486,16,100,136.7036895751953
1775844887945101,3469366486,16,100,136.7036895751953
1775844887981597,3469396486,17,100,136.7036895751953
1775844888004825,3469426485,17,100,136.7036895751953
1775844888032618,3469456485,17,100,136.7036895751953
1775844888059912,3469486470,16,100,137.049072265625
1775844888097169,3469516486,16,100,137.049072265625
1775844888137610,3469546482,16,100,137.049072265625
1775844888161424,3469576485,16,100,137.049072265625
1775844888185362,3469606485,16,100,137.049072265625
1775844888210616,3469636485,16,100,137.049072265625
1775844888234937,3469666485,17,100,137.049072265625
1775844888284531,3469696478,16,100,137.049072265625
1775844888308920,3469726486,16,100,137.049072265625
1775844888343619,3469756454,16,100,137.049072265625
1775844888365233,3469786485,16,100,137.049072265625
1775844888390657,3469816477,16,100,137.049072265625
1775844888429559,3469846486,17,100,137.049072265625
1775844888455467,3469876463,16,100,137.049072265625
1775844888481179,3469906483,16,100,137.049072265625
1775844888502158,3469936520,16,100,137.049072265625
1775844888532630,3469966490,16,100,137.049072265625
1775844888571569,3469996492,16,100,137.049072265625
1775844888596953,3470026494,16,100,137.049072265625
1775844888629215,3470056485,16,100,137.049072265625
1775844888655639,3470086458,16,100,137.049072265625
1775844888700575,3470116486,16,100,137.049072265625
1775844888722933,3470146481,17,100,137.049072265625
1775844888746636,3470176486,16,100,137.049072265625
1775844888776822,3470206463,16,100,137.049072265625
1775844888806194,3470236483,17,100,137.049072265625
1775844888842113,3470266486,17,100,137.049072265625
1775844888866464,3470296475,16,100,137.049072265625
1775844888887770,3470326485,16,100,137.049072265625
1775844888914516,3470356485,16,100,137.049072265625
1775844888941982,3470386486,16,100,137.049072265625
1775844888997201,3470416470,17,100,137.049072265625
1775844889039659,3470446486,16,100,137.049072265625
1775844889062684,3470476486,16,100,137.049072265625
1775844889084597,3470506486,16,100,137.049072265625
