ts,data
1775842599126068,0.868097
1775842599130073,0.648927
1775842599134068,0.658655
1775842599138217,0.706724
1775842599142427,0.161373
1775842599146616,-0.216309
1775842599150171,-0.413162
1775842599154078,-0.453219
1775842599158062,-0.569385
1775842599162136,-1.03634
1775842599166329,-1.12732
1775842599170083,-0.988841
1775842599175107,-0.7897
1775842599178093,-0.561373
1775842599182080,-0.115594
1775842599186852,0.230615
1775842599191556,0.56309
1775842599194112,0.894421
1775842599198063,1.12675
1775842599202129,1.42775
1775842599206076,1.46209
1775842599210048,1.49814
1775842599214105,1.50558
1775842599218118,1.64235
1775842599222045,1.68927
1775842599226125,1.80601
1775842599230081,1.97024
1775842599234072,2.2329
1775842599238107,2.57282
1775842599242033,3.21087
1775842599246073,3.53705
1775842599250081,3.84435
1775842599254074,4.1877
1775842599258063,4.18827
1775842599262057,4.08412
1775842599268856,3.86209
1775842599272044,3.62346
1775842599276088,3.36824
1775842599283699,2.82747
1775842599286016,2.69013
1775842599291045,2.40744
1775842599298711,2.08126
1775842599304108,1.82146
1775842599310142,1.6721
1775842599314536,1.4392
1775842599318328,1.00658
1775842599322194,0.739342
1775842599326097,0.571674
1775842599330391,0.419456
1775842599334060,0.353076
1775842599338517,0.378255
1775842599342101,0.613448
1775842599346358,0.881831
1775842599350215,1.23548
1775842599355519,1.60916
1775842599358177,1.89928
1775842599362127,2.41831
1775842599366077,2.65637
1775842599370084,2.84921
1775842599374060,2.88641
1775842599378624,2.91159
1775842599382117,2.89099
1775842599386045,2.97911
1775842599390050,3.03519
1775842599394048,3.18512
1775842599399075,3.37625
1775842599402028,4.06524
1775842599406074,4.40572
1775842599410053,4.76052
1775842599414104,5.05122
1775842599418703,5.31502
1775842599422366,5.66924
1775842599426446,5.75565
1775842599430236,5.66123
1775842599434655,5.46495
1775842599438025,5.2103
1775842599443094,4.55737
1775842599446039,4.28441
1775842599450656,4.0578
1775842599454031,3.86495
1775842599458275,3.63205
1775842599462054,3.35336
1775842599466030,3.34878
1775842599470747,3.40544
1775842599474584,3.43176
1775842599478061,3.59313
1775842599482008,3.67954
1775842599486199,3.72074
1775842599490006,3.63433
1775842599494288,3.5628
1775842599498073,3.47124
1775842599502035,3.37797
1775842599506063,3.23605
1775842599509989,3.0907
1775842599514512,2.92361
1775842599518184,2.83777
1775842599522157,2.69127
1775842599526050,2.65236
1775842599530055,2.64721
1775842599534011,2.7382
1775842599538237,2.81087
1775842599541991,2.75937
1775842599546056,2.66781
1775842599550353,2.62947
1775842599554134,2.57511
1775842599558131,2.46352
1775842599562051,2.08355
1775842599566432,1.99199
1775842599569988,2.07725
1775842599574221,2.28555
1775842599578151,2.57511
1775842599582001,3.1113
1775842599586019,3.501
1775842599589991,3.93705
1775842599593967,4.3897
1775842599598345,4.7176
1775842599602030,5.15136
1775842599605976,5.40486
1775842599610153,5.72876
1775842599613982,5.94907
1775842599617968,6.07096
1775842599622046,6.00401
1775842599627149,5.99371
1775842599631066,6.01831
1775842599634031,6.05036
1775842599638032,5.96166
1775842599642015,5.40429
1775842599645998,5.10443
1775842599650002,4.87325
1775842599653976,4.27754
1775842599658063,3.93991
1775842599662008,3.63948
1775842599665982,3.46896
1775842599669976,3.31159
1775842599673980,3.1691
1775842599677970,3.05522
1775842599681984,2.94764
1775842599685978,2.94707
1775842599690016,2.91159
1775842599693950,2.81431
1775842599698874,2.63863
1775842599702117,2.21402
1775842599705990,1.96567
1775842599710234,1.71903
1775842599714012,1.49471
1775842599717963,1.35222
1775842599721996,1.10215
1775842599725956,1.08555
1775842599729948,1.17253
1775842599733964,1.37454
1775842599737967,1.60629
1775842599741976,2.2329
1775842599745967,2.67697
1775842599749962,3.22289
1775842599753954,3.76195
1775842599758066,4.22375
1775842599762252,4.97454
1775842599765933,5.41917
1775842599770090,5.74936
1775842599774956,5.95193
1775842599777987,5.89871
1775842599783263,5.76881
1775842599786066,5.54564
1775842599791963,4.91617
1775842599795965,4.59971
1775842599799964,4.40057
1775842599804078,4.08183
1775842599807931,3.897
1775842599811969,3.72246
1775842599815962,3.61144
1775842599819962,3.57825
1775842599823926,3.63205
1775842599828023,3.75165
1775842599831958,3.79914
1775842599836289,3.76538
1775842599840100,3.7093
1775842599844386,3.60916
1775842599847967,3.299
1775842599851992,3.00372
1775842599855983,2.68498
1775842599860127,2.35651
1775842599863998,2.04635
1775842599868303,1.72818
1775842599872458,1.05522
1775842599876698,0.821173
1775842599879986,0.732475
1775842599884402,0.762804
1775842599888083,0.9299
1775842599891966,1.11531
1775842599895979,1.38941
1775842599900295,1.70815
1775842599903992,1.93534
1775842599908073,2.4166
1775842599912011,2.76738
1775842599916345,3.19771
1775842599920224,3.56509
1775842599923955,3.89127
1775842599928088,4.14936
1775842599932222,4.58827
1775842599936565,4.66438
1775842599940131,4.68097
1775842599943956,4.55508
1775842599948102,4.39485
1775842599951959,3.95422
1775842599955974,3.65722
1775842599960408,3.3196
1775842599964214,3.03348
1775842599967931,2.89671
1775842599972332,2.83605
1775842599975991,2.84979
1775842599980390,2.94993
1775842599983966,3.1525
1775842599991052,3.60401
1775842599993919,3.8186
1775842599997940,3.98283
1775842600002010,4.02918
1775842600006006,3.9485
1775842600009937,3.76023
1775842600013937,3.53648
1775842600017929,3.28984
1775842600022206,2.602
1775842600026700,2.22775
1775842600030032,1.80887
1775842600033920,1.30644
1775842600038221,0.791989
1775842600041938,0.732475
1775842600046074,1.05522
1775842600050024,1.20687
1775842600053917,1.02661
1775842600058114,1.01688
1775842600061907,1.49356
1775842600065917,1.98455
1775842600069938,2.16652
1775842600073924,2.22146
1775842600077915,2.74335
1775842600082107,3.33906
1775842600087933,3.76652
1775842600092599,3.79571
1775842600096302,3.71044
1775842600100031,3.77225
1775842600103897,3.81688
1775842600107893,3.27668
1775842600112336,2.80401
1775842600116276,2.50873
1775842600119924,2.42346
1775842600125753,2.54993
1775842600130441,2.61745
1775842600134193,2.79599
1775842600139065,3.62518
1775842600142108,4.1196
1775842600146854,4.51216
1775842600150883,4.77597
1775842600153930,4.86524
1775842600158200,4.8475
1775842600161918,4.18712
1775842600166413,3.50901
1775842600170377,2.58426
1775842600173877,1.65894
1775842600177972,0.00171674
1775842600181919,-0.647783
1775842600185910,-1.21373
1775842600189947,-1.51931
1775842600193912,-1.60687
1775842600197864,-1.39113
1775842600201915,-0.497854
1775842600205939,0.0200286
1775842600209950,0.5299
1775842600213946,1.05408
1775842600217997,1.49642
1775842600221987,1.7774
1775842600226139,1.70014
1775842600229921,1.59142
1775842600234017,1.29099
1775842600237947,1.29099
1775842600241899,1.21431
1775842600246011,1.38426
1775842600250024,1.70529
1775842600253919,2.13734
1775842600257855,3.23777
1775842600261881,3.85293
1775842600265920,4.4784
1775842600269926,5.01173
1775842600273909,5.47811
1775842600277864,5.78026
1775842600281900,6.00057
1775842600285830,5.90787
1775842600289927,5.72876
1775842600294024,5.44092
1775842600297941,5.00315
1775842600301913,4.81259
1775842600305895,4.76109
1775842600310109,4.81888
1775842600313921,5.04492
1775842600317930,5.6
1775842600321842,5.77568
1775842600325920,5.82203
1775842600329931,5.76881
1775842600333941,5.54907
1775842600338178,5.11474
1775842600341976,3.83004
1775842600345896,3.13534
1775842600349860,2.45207
1775842600353896,1.77282
1775842600357902,1.17539
1775842600362015,0.288984
1775842600365893,0.0812589
1775842600369826,-0.00228898
1775842600373919,0.0377682
1775842600377892,0.103577
1775842600381914,0.226609
1775842600385893,0.204292
1775842600389902,0.116738
1775842600393900,-0.0783977
1775842600397903,-0.305007
1775842600402646,-0.91216
1775842600406319,-1.19428
1775842600409868,-1.46495
1775842600414081,-1.61431
1775842600417910,-1.66981
1775842600421901,-1.40601
1775842600426064,-1.06552
1775842600429834,-0.595708
1775842600434120,-0.106438
1775842600437895,0.823462
1775842600441837,1.25665
1775842600445939,1.6927
1775842600449890,2.0103
1775842600453888,2.36853
1775842600457915,2.36853
1775842600461884,2.50815
1775842600466301,2.56195
1775842600470076,2.63004
1775842600473861,2.72618
1775842600477832,3.17597
1775842600481859,3.4867
1775842600485827,3.8392
1775842600491259,4.17167
1775842600494093,4.48698
1775842600498092,5.01345
1775842600501871,5.16567
1775842600507600,5.23033
1775842600515261,5.14392
1775842600518036,4.95966
1775842600522452,4.40572
1775842600526545,4.12704
1775842600531542,3.90272
1775842600534139,3.62403
1775842600537853,3.00944
1775842600541882,2.70272
1775842600546052,2.45093
1775842600551603,1.91359
1775842600555925,1.60572
1775842600559931,1.29557
1775842600563958,0.977396
1775842600567859,0.608298
1775842600571908,-0.110443
1775842600576777,-0.41774
1775842600585270,-0.991702
1775842600587881,-1.097
1775842600591914,-1.12217
1775842600596484,-1.05007
1775842600600118,-0.983119
1775842600603970,-0.883548
1775842600607869,-0.759943
1775842600611873,-0.631187
1775842600615904,-0.51216
1775842600619965,-0.379399
1775842600623876,-0.409728
1775842600627896,-0.398283
1775842600631968,-0.226037
1775842600636043,0.0806867
1775842600639864,0.333619
1775842600643904,0.530472
1775842600647801,0.772532
1775842600652012,1.52847
1775842600655790,1.93763
1775842600659794,2.33019
1775842600663838,2.67697
1775842600668642,2.93505
1775842600671829,3.47811
1775842600676085,3.68069
1775842600679868,3.8392
1775842600684541,3.85007
1775842600687784,3.8226
1775842600691987,3.72475
1775842600695901,3.69499
1775842600699796,3.58283
1775842600703901,3.46781
1775842600708028,3.30243
1775842600711959,3.17196
1775842600716483,3.01001
1775842600720390,2.8578
1775842600723786,2.65637
1775842600727794,2.30501
1775842600731796,2.01259
1775842600738848,1.74592
1775842600741775,1.14335
1775842600745768,0.90701
1775842600749791,0.644921
1775842600753762,0.47897
1775842600757759,0.235193
1775842600761748,-0.501288
1775842600767808,-0.618598
1775842600771780,-0.705579
1775842600775830,-0.825179
1775842600779902,-1.02546
1775842600784162,-1.40029
1775842600789817,-1.49413
1775842600793760,-1.50959
1775842600797810,-1.48784
1775842600801812,-1.4867
1775842600805758,-1.40143
1775842600809773,-1.20286
1775842600813809,-0.923033
1775842600817765,-0.691273
1775842600822009,-0.204864
1775842600826483,0.13505
1775842600829783,0.528183
1775842600833797,1.13877
1775842600838416,1.13877
1775842600843346,1.61602
1775842600846404,1.94392
1775842600849780,2.17568
1775842600854319,2.3834
1775842600858775,2.55851
1775842600861770,3.07525
1775842600865803,3.27096
1775842600870907,3.46323
1775842600875091,3.5628
1775842600879039,3.71159
1775842600882945,3.94449
1775842600885805,3.9525
1775842600889919,3.83004
1775842600896177,3.80086
1775842600900611,3.65207
1775842600904013,3.49185
1775842600907774,3.12217
1775842600912024,2.99227
1775842600916864,2.76853
1775842600921828,2.34678
1775842600926490,2.21116
1775842600929791,1.79571
1775842600936705,1.54621
1775842600939945,1.09242
1775842600947604,0.841774
1775842600952134,0.176252
1775842600955746,-0.171674
1775842600959763,-0.415451
1775842600964022,-0.909871
1775842600969891,-1.14335
1775842600973816,-1.36767
1775842600977924,-1.46781
1775842600981827,-1.51474
1775842600985756,-1.44835
1775842600989786,-1.35737
1775842600994841,-1.21545
1775842600997778,-1.0495
